"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"14:45";"58,98";"59,42";
"08.02.2018";"15:00";"58,76";"59,73";
"08.02.2018";"15:15";"57,54";"57,48";
"08.02.2018";"15:30";"56,68";"57,9";
"08.02.2018";"15:45";"50,61";"52,49";
"08.02.2018";"16:00";"49,54";"48,59";
"08.02.2018";"16:15";"48,21";"52,46";
"08.02.2018";"16:30";"47,62";"52,21";
"08.02.2018";"16:45";"46,21";"50,41";
"08.02.2018";"17:00";"45,07";"42,05";
"08.02.2018";"17:15";"44,69";"42,65";
"08.02.2018";"17:30";"42,98";"43,35";
"08.02.2018";"17:45";"41,74";"43,01";
"08.02.2018";"18:00";"40,25";"38,18";
"08.02.2018";"18:15";"38,57";"37,37";
"08.02.2018";"18:30";"36,87";"38,1";
"08.02.2018";"18:45";"35,4";"36,18";
"08.02.2018";"19:00";"32,14";"24,12";
"08.02.2018";"19:15";"31,04";"23,63";
"08.02.2018";"19:30";"29,18";"22,29";
"08.02.2018";"19:45";"27,28";"25,04";
"08.02.2018";"20:00";"24,4";"22,79";
"08.02.2018";"20:15";"22,59";"20,34";
"08.02.2018";"20:30";"20,52";"22,82";
"08.02.2018";"20:45";"18,44";"22,57";
"08.02.2018";"21:00";"16,97";"16,83";
"08.02.2018";"21:15";"15,59";"16,11";
"08.02.2018";"21:30";"14,17";"16,49";
"08.02.2018";"21:45";"12,66";"15,14";
"08.02.2018";"22:00";"11,17";"8,81";
"08.02.2018";"22:15";"10,04";"9,98";
"08.02.2018";"22:30";"8,61";"9,1";
"08.02.2018";"22:45";"7,44";"9,49";
"08.02.2018";"23:00";"6,11";"6,11";
"08.02.2018";"23:15";"5,49";"5,96";
"08.02.2018";"23:30";"5,24";"5,72";
"08.02.2018";"23:45";"5,24";"5,85";
"09.02.2018";"00:00";"3,27";"1,98";
"09.02.2018";"00:15";"3,26";"2,38";
"09.02.2018";"00:30";"3,27";"2,58";
"09.02.2018";"00:45";"2,93";"1,87";
"09.02.2018";"01:00";"3,03";"1,61";
"09.02.2018";"01:15";"2,23";"1,64";
"09.02.2018";"01:30";"2,37";"1,81";
"09.02.2018";"01:45";"2,41";"2,63";
"09.02.2018";"02:00";"2,4";"2,36";
"09.02.2018";"02:15";"2,38";"2,43";
"09.02.2018";"02:30";"2,37";"2,39";
"09.02.2018";"02:45";"2,33";"1,83";
"09.02.2018";"03:00";"2,64";"1,79";
"09.02.2018";"03:15";"2,71";"1,85";
"09.02.2018";"03:30";"3,17";"1,85";
"09.02.2018";"03:45";"3,46";"2,5";
"09.02.2018";"04:00";"3,75";"2,58";
"09.02.2018";"04:15";"4,09";"2,89";
"09.02.2018";"04:30";"4,44";"2,74";
"09.02.2018";"04:45";"5,07";"1,91";
"09.02.2018";"05:00";"5,73";"7,76";
"09.02.2018";"05:15";"7,16";"7,98";
"09.02.2018";"05:30";"8,18";"7,88";
"09.02.2018";"05:45";"9,46";"8,6";
"09.02.2018";"06:00";"10,32";"15,86";
"09.02.2018";"06:15";"11,77";"14,85";
"09.02.2018";"06:30";"12,15";"14,56";
"09.02.2018";"06:45";"13,58";"16,04";
"09.02.2018";"07:00";"15,25";"19,37";
"09.02.2018";"07:15";"17,75";"18,75";
"09.02.2018";"07:30";"20,61";"24,25";
"09.02.2018";"07:45";"24,58";"23,18";
"09.02.2018";"08:00";"31,29";"35,98";
"09.02.2018";"08:15";"38,72";"41";
"09.02.2018";"08:30";"46,1";"48,42";
"09.02.2018";"08:45";"54,12";"54,08";
"09.02.2018";"09:00";"61,43";"71,46";
"09.02.2018";"09:15";"68,17";"71,81";
"09.02.2018";"09:30";"72,66";"76,18";
"09.02.2018";"09:45";"74,93";"78,41";
"09.02.2018";"10:00";"75,87";"73,89";
"09.02.2018";"10:15";"76,47";"77,5";
"09.02.2018";"10:30";"76,58";"77,23";
"09.02.2018";"10:45";"75,87";"77,37";
"09.02.2018";"11:00";"75";"70,96";
"09.02.2018";"11:15";"74,39";"75,72";
"09.02.2018";"11:30";"73,35";"73,73";
"09.02.2018";"11:45";"73,63";"74,73";
"09.02.2018";"12:00";"73,38";"72,57";
"09.02.2018";"12:15";"73,12";"71,5";
"09.02.2018";"12:30";"72,64";"73,03";
"09.02.2018";"12:45";"71,67";"70,85";
"09.02.2018";"13:00";"69,75";"69,61";
"09.02.2018";"13:15";"68,18";"68,84";
"09.02.2018";"13:30";"66,45";"69,58";
"09.02.2018";"13:45";"65,18";"66,58";
"09.02.2018";"14:00";"63,67";"61,56";
"09.02.2018";"14:15";"62,7";"61,92";
"09.02.2018";"14:30";"61,33";"64,79";
"09.02.2018";"14:45";"60,82";"61,27";
"09.02.2018";"15:00";"60,49";"61,27";
"09.02.2018";"15:15";"54,55";"58,6";
"09.02.2018";"15:30";"54,16";"56,94";
"09.02.2018";"15:45";"52,81";"54,39";
"09.02.2018";"16:00";"51,23";"54,92";
"09.02.2018";"16:15";"50,15";"55,72";
"09.02.2018";"16:30";"48,82";"53,36";
"09.02.2018";"16:45";"46,82";"51,9";
"09.02.2018";"17:00";"44,87";"46,4";
"09.02.2018";"17:15";"43,15";"46,83";
"09.02.2018";"17:30";"41,4";"44,24";
"09.02.2018";"17:45";"39,87";"42,58";
"09.02.2018";"18:00";"38,34";"31,02";
"09.02.2018";"18:15";"37,05";"28,28";
"09.02.2018";"18:30";"34,93";"28,23";
"09.02.2018";"18:45";"33,15";"27,46";
"09.02.2018";"19:00";"30,82";"27,41";
"09.02.2018";"19:15";"29,29";"25,71";
"09.02.2018";"19:30";"27,72";"24,68";
"09.02.2018";"19:45";"25,91";"24,47";
"09.02.2018";"20:00";"23,38";"22,56";
"09.02.2018";"20:15";"21,34";"21,15";
"09.02.2018";"20:30";"19,21";"17,73";
"09.02.2018";"20:45";"17,41";"19,3";
"09.02.2018";"21:00";"15,46";"14,3";
"09.02.2018";"21:15";"14,15";"14";
"09.02.2018";"21:30";"12,49";"12,32";
"09.02.2018";"21:45";"11,29";"13,04";
"09.02.2018";"22:00";"10,38";"10,05";
"09.02.2018";"22:15";"9,32";"8,94";
"09.02.2018";"22:30";"8,51";"8,62";
"09.02.2018";"22:45";"7,05";"9,86";
"09.02.2018";"23:00";"6,32";"6,45";
"09.02.2018";"23:15";"6,1";"6,54";
"09.02.2018";"23:30";"5,7";"6,54";
"09.02.2018";"23:45";"5,62";"6,65";
"10.02.2018";"00:00";"3,86";"2,76";
"10.02.2018";"00:15";"3,85";"3,28";
"10.02.2018";"00:30";"3,85";"3,35";
"10.02.2018";"00:45";"3,15";"2,53";
"10.02.2018";"01:00";"3,14";"2,32";
"10.02.2018";"01:15";"2,67";"2,43";
"10.02.2018";"01:30";"2,72";"2,3";
"10.02.2018";"01:45";"2,32";"2,78";
"10.02.2018";"02:00";"2,32";"2,69";
"10.02.2018";"02:15";"2,24";"2,84";
"10.02.2018";"02:30";"2,16";"2,52";
"10.02.2018";"02:45";"2,1";"1,92";
"10.02.2018";"03:00";"2";"1,82";
"10.02.2018";"03:15";"2,11";"2,08";
"10.02.2018";"03:30";"2,51";"2,06";
"10.02.2018";"03:45";"2,52";"2,77";
"10.02.2018";"04:00";"2,89";"2,81";
"10.02.2018";"04:15";"3,12";"2,74";
"10.02.2018";"04:30";"3,44";"2,74";
"10.02.2018";"04:45";"3,76";"2,27";
"10.02.2018";"05:00";"4,27";"5,99";
"10.02.2018";"05:15";"4,57";"5,67";
"10.02.2018";"05:30";"5,52";"5,93";
"10.02.2018";"05:45";"6,31";"6,61";
"10.02.2018";"06:00";"7,27";"8,72";
"10.02.2018";"06:15";"8,18";"10,35";
"10.02.2018";"06:30";"8,96";"11,31";
"10.02.2018";"06:45";"9,42";"10,96";
"10.02.2018";"07:00";"10,64";"13,76";
"10.02.2018";"07:15";"12,05";"14,21";
"10.02.2018";"07:30";"14,33";"15,48";
"10.02.2018";"07:45";"16,3";"16,66";
"10.02.2018";"08:00";"20,17";"24,16";
"10.02.2018";"08:15";"24,04";"25,93";
"10.02.2018";"08:30";"28,41";"27,95";
"10.02.2018";"08:45";"33,24";"33,14";
"10.02.2018";"09:00";"37,48";"43,11";
"10.02.2018";"09:15";"42,26";"43,42";
"10.02.2018";"09:30";"46,6";"49,98";
"10.02.2018";"09:45";"49,3";"53,57";
"10.02.2018";"10:00";"51,5";"55,95";
"10.02.2018";"10:15";"53,87";"58,37";
