"Дата";"Время";"Необходимо";"Фактически";
"09.02.2018";"22:15";"1,97";"1,12";
"09.02.2018";"22:30";"1,95";"0,99";
"09.02.2018";"22:45";"1,65";"0,95";
"09.02.2018";"23:00";"1,57";"0,79";
"09.02.2018";"23:15";"1,46";"0,77";
"09.02.2018";"23:30";"1,54";"0,92";
"09.02.2018";"23:45";"1,56";"0,99";
"10.02.2018";"00:00";"0,7";"0,38";
"10.02.2018";"00:15";"0,68";"0,36";
"10.02.2018";"00:30";"0,66";"0,3";
"10.02.2018";"00:45";"0,81";"0,27";
"10.02.2018";"01:00";"0,84";"0,41";
"10.02.2018";"01:15";"0,65";"0,32";
"10.02.2018";"01:30";"0,71";"0,4";
"10.02.2018";"01:45";"0,94";"0,72";
"10.02.2018";"02:00";"0,93";"0,66";
"10.02.2018";"02:15";"0,99";"0,56";
"10.02.2018";"02:30";"1,07";"0,78";
"10.02.2018";"02:45";"1,21";"0,47";
"10.02.2018";"03:00";"0,91";"0,52";
"10.02.2018";"03:15";"1,07";"0,47";
"10.02.2018";"03:30";"0,72";"0,34";
"10.02.2018";"03:45";"0,72";"0,56";
"10.02.2018";"04:00";"0,63";"0,36";
"10.02.2018";"04:15";"0,58";"0,38";
"10.02.2018";"04:30";"0,6";"0,24";
"10.02.2018";"04:45";"0,71";"0,15";
"10.02.2018";"05:00";"1,07";"0,64";
"10.02.2018";"05:15";"0,88";"0,64";
"10.02.2018";"05:30";"0,79";"0,46";
"10.02.2018";"05:45";"1,34";"0,78";
"10.02.2018";"06:00";"1,69";"1,17";
"10.02.2018";"06:15";"1,7";"0,81";
"10.02.2018";"06:30";"1,74";"1,05";
"10.02.2018";"06:45";"1,84";"0,81";
"10.02.2018";"07:00";"2,09";"1,6";
"10.02.2018";"07:15";"2,21";"1,23";
"10.02.2018";"07:30";"2,48";"1,68";
"10.02.2018";"07:45";"2,46";"1,44";
"10.02.2018";"08:00";"3,17";"2,52";
"10.02.2018";"08:15";"3,52";"2,26";
"10.02.2018";"08:30";"3,85";"2,19";
"10.02.2018";"08:45";"4,45";"2,51";
"10.02.2018";"09:00";"5,16";"3,97";
"10.02.2018";"09:15";"5,44";"3,58";
"10.02.2018";"09:30";"6,66";"4,51";
"10.02.2018";"09:45";"7,19";"5,15";
"10.02.2018";"10:00";"8,03";"5,26";
"10.02.2018";"10:15";"8,47";"5,66";
"10.02.2018";"10:30";"9,44";"5,76";
"10.02.2018";"10:45";"9,8";"6,28";
"10.02.2018";"11:00";"10,12";"6,65";
"10.02.2018";"11:15";"10,08";"6,81";
"10.02.2018";"11:30";"10,08";"6,48";
"10.02.2018";"11:45";"10,15";"7,42";
"10.02.2018";"12:00";"10,28";"7,96";
"10.02.2018";"12:15";"10,18";"8,15";
"10.02.2018";"12:30";"9,78";"7,93";
"10.02.2018";"12:45";"9,25";"7,5";
"10.02.2018";"13:00";"8,74";"6,72";
"10.02.2018";"13:15";"8,17";"5,6";
